Repository,Stars,Contributor,Location,City,Country,Latitude,Longitude
open-webui,77961,Joakim-T,Stockholm. Sweden,Stockholm,Sweden,59.3327036,18.0656255
open-webui,77961,vinsdragonis,"Bangalore, India",Bangalore,India,12.9715987,77.5945627
open-webui,77961,ZaibanAli,Frankfurt,Frankfurt am Main,Germany,50.1109221,8.6821267
open-webui,77961,yeahdongcn,"Beijing, China",Beijing,China,39.904211,116.407395
open-webui,77961,braveokafor,Malta,Malta,Malta,35.937496,14.375416
open-webui,77961,iidx,"Gyeonggi, South Korea",Gyeonggi,South Korea,37.4142849,127.4681396
open-webui,77961,lucasew,Santa Helena - PR,Saint Helena,Brazil,-24.859031,-54.3345076
open-webui,77961,andrewbbaek,Canada,San Francisco,Canada,56.130366,-106.346771
open-webui,77961,diwakar-s-maurya,Delhi,Delhi,India,28.6139298,77.2088282
open-webui,77961,kyunwang,Amsterdam,Amsterdam,The Netherlands,52.3675734,4.9041389
open-webui,77961,taylorwilsdon,New York City,City of New York,United States,40.7127753,-74.0059728
open-webui,77961,DucNgn,Canada,San Francisco,Canada,56.130366,-106.346771
open-webui,77961,simonaszilinskas,France,France,France,46.227638,2.213749
open-webui,77961,therohitdas,"Uttarpara, India",Uttarpara,India,22.6700938,88.3354998
open-webui,77961,Naufal05R,"West Java, Indonesia.",The Greatness,Indonesia.,-6.3102117,106.9532337
open-webui,77961,engineeringpatrick,"Montreal, Canada",Montreal,Canada,45.5018869,-73.5673919
open-webui,77961,PeterDaveHello,"Taiwan, R.O.C.",Taiwan,R.O.C,23.69781,120.960515
open-webui,77961,cloudxabide,"Washington, DC",Washington,DC,38.9071923,-77.0368707
open-webui,77961,zhaofengli,"Salt Lake City, UT",Salt Lake City,United States,40.7605601,-111.8881397
open-webui,77961,shirayu,Japan,Japan,Japan,36.204824,138.252924
open-webui,77961,Youggls,Shanghai China,Shanghai,China,31.230416,121.473701
open-webui,77961,XingjianXie,Beijing,Beijing,China,39.904211,116.407395
open-webui,77961,daniel-code,Taiwan,Taiwan,Taiwan,23.69781,120.960515
open-webui,77961,samuelskottenborg,Denmark,Denmark,Denmark,56.26392,9.501785
open-webui,77961,sammcj,"Melbourne, Australia",Melbourne,Australia,-37.8136276,144.9630576
open-webui,77961,sakiphan,Turkey,Türkiye,Turkey,38.963745,35.243322
open-webui,77961,s-sajid-ali,"New York, NY",New York,United States,40.7127753,-74.0059728
open-webui,77961,Cyb4Black,"Lübeck, Germany",Lübeck,Germany,53.8654673,10.6865593
open-webui,77961,shing100,Republic of Korea,Seoul,Republic of Korea,35.907757,127.766922
open-webui,77961,Adhithya03,India,India,India,20.593684,78.96288
open-webui,77961,Slayingripper,"Nicosia,Cyprus ",Nicosia,Cyprus,35.1855659,33.38227639999999
open-webui,77961,vaayne,Beijing,Beijing,China,39.904211,116.407395
open-webui,77961,insoutt,Ecuador,Our Lady of the Rosary of Pompeii of Puyo,Ecuador,-1.831239,-78.183406
open-webui,77961,amirsubhi,"Kuala Lumpur, Malaysia",Kuala Lumpur,Malaysia,3.1319197,101.6840589
open-webui,77961,helmanofer,Israel,Israel,Israel,31.046051,34.851612
open-webui,77961,JoaoCostaIFG,Portugal,Portugal,Portugal,39.39987199999999,-8.224454
open-webui,77961,HaldiH,France,France,France,46.227638,2.213749
open-webui,77961,peperunas,London,London,United Kingdom,51.5072178,-0.1275862
open-webui,77961,erickgodev,Brazil,Brazil,Brazil,-14.235004,-51.92528
open-webui,77961,domsleee,Sydney,Sydney,Australia,-33.8688197,151.2092955
open-webui,77961,elsatch,Madrid,Madrid,Spain,40.41672790000001,-3.7032905
open-webui,77961,Arthur2500,"Constance, Germany",Constance,Germany,47.6779808,9.1736741
open-webui,77961,Bazsalanszky,"Budapest, Hungary",Budapest,Hungary,47.497912,19.040235
open-webui,77961,bkakilli,USA,United States,USA,38.7945952,-106.5348379
open-webui,77961,nickovs,"Boulder, CO, USA",Boulder,United States,40.0189728,-105.2747406
open-webui,77961,mslinn,"Montreal, Canada",Montreal,Canada,45.5018869,-73.5673919
open-webui,77961,RocketRider,Germany,Germany,Germany,51.165691,10.451526
open-webui,77961,srizon,"Dhaka, Bangladesh",Dhaka,Bangladesh,23.804093,90.4152376
open-webui,77961,flexchar,"Copenhagen, Denmark",Copenhagen,DK,55.6760968,12.5683371
open-webui,77961,luisbrandao,Brazil,Brazil,Brazil,-14.235004,-51.92528
open-webui,77961,KodeurKubik,Germany,Germany,Germany,51.165691,10.451526
open-webui,77961,jmfirth,Indiana,Indiana,United States,39.767143,-86.1617619
open-webui,77961,jrespeto,Florida,Florida,United States,30.4380786,-84.2806241
open-webui,77961,joequant,Hong Kong,Hong Kong,China,22.3193039,114.1693611
open-webui,77961,vishwamartur,Bengaluru,Bengaluru,India,12.9715987,77.5945627
open-webui,77961,srajangarg,Mumbai,Mumbai Suburban,India,19.0759837,72.8776559
open-webui,77961,songritk,Callsign : E25KTN | Thailand ,Thailand,Thailand,15.870032,100.992541
open-webui,77961,SleepyYui,Austria,Austria,Austria,47.516231,14.550072
open-webui,77961,silverriver,Beijing,Beijing,China,39.904211,116.407395
open-webui,77961,YasushikoX,USA,United States,USA,38.7945952,-106.5348379
open-webui,77961,karaketir16,Ankara,Ankara,Türkiye,39.9333635,32.8597419
open-webui,77961,PierreMesure,Stockholm,Stockholm,Sweden,59.3327036,18.0656255
open-webui,77961,PkmX,"Taipei, Taiwan",Taipei,Taiwan,25.0329694,121.5654177
open-webui,77961,drupol,Belgium,Belgium / Belgium / Belgium,Belgium,50.503887,4.469936
open-webui,77961,raju249,Mumbai,Mumbai Suburban,India,19.0759837,72.8776559
open-webui,77961,the-c0d3br34k3r,Canada,San Francisco,Canada,56.130366,-106.346771
open-webui,77961,robbie-cahill,"Victoria, Australia",Victoria,Australia,-36.9847807,143.3906074
open-webui,77961,robertpiosik,"Poznan, Poland",Poznan,Poland,52.40567859999999,16.9312766
open-webui,77961,RobinBially,Düsseldorf,Düsseldorf,Germany,51.2230411,6.7824545
open-webui,77961,sak4guardian,United Kingdom,United Kingdom,United Kingdom,55.378051,-3.435973
open-webui,77961,Mulugruntz,"Amsterdam, NL",Amsterdam,Netherlands,52.3675734,4.9041389
open-webui,77961,saravanan30erd,UAE,Dubai,UAE,23.424076,53.847818
open-webui,77961,ScribblerCoder,Jordan,Amman,Jordan,30.585164,36.238414
open-webui,77961,adan89lion,"Seoul, Republic of Korea",Seoul,Republic of Korea,37.550263,126.9970831
open-webui,77961,seokho-son,South Korea,Seoul,South Korea,35.907757,127.766922
open-webui,77961,zeroxs,"Pittsburgh, PA",Pittsburgh,United States,40.4386612,-79.9972352
open-webui,77961,Shiyinq,Indonesia,Indonesia,Indonesia,-0.789275,113.921327
open-webui,77961,Lutherwaves,Stara Zagora,Stara Zagora,Bulgaria,42.4257769,25.6344644
open-webui,77961,mkhludnev,"Saint-Pete, Russia",Saint-Pete,Russia,59.9310584,30.3609097
open-webui,77961,noczero,"Medan, Indonesia",While,Indonesia,3.5951956,98.6722227
open-webui,77961,ntimo,Germany,Germany,Germany,51.165691,10.451526
open-webui,77961,le-ross,Canada,San Francisco,Canada,56.130366,-106.346771
open-webui,77961,ashm-dev,Dagestan,Dagestan,Russia,42.14318859999999,47.0949799
open-webui,77961,shivaraj-bh,Bengaluru,Bengaluru,India,12.9715987,77.5945627
open-webui,77961,zoupingshi,Taiwan,Taiwan,Taiwan,23.69781,120.960515
open-webui,77961,cevheri,Istanbul,Istanbul,Türkiye,41.0082376,28.9783589
open-webui,77961,erics118,United States,United States,United States,38.7945952,-106.5348379
